timestamp,total_packets,total_loopback,total_multicast,total_udp,total_tcp,total_options,total_fragment,total_fin,total_syn,total_intensity,input_packets,input_udp,input_tcp,input_options,input_fragment,input_fin,input_syn,input_intensity,output_packets,output_udp,output_tcp,output_options,output_fragment,output_fin,output_syn,output_intensity,is_anomaly
2025-11-22T22:45:10.350565,400,0,0,0,200,0,200,0,0,198.78606631527748,117,0,117,0,117,0,0,58.14492439721867,83,0,83,0,83,0,0,41.24810876042008,1
2025-11-22T22:45:12.365586,400,0,0,0,200,0,200,0,0,198.68168576818195,115,0,115,0,115,0,0,57.12098465835231,85,0,85,0,85,0,0,42.21985822573866,1
2025-11-22T22:45:14.381540,400,0,0,0,200,0,198,0,0,198.57405378201943,114,0,114,0,112,0,0,56.59360532787554,86,0,86,0,86,0,0,42.69342156313419,1
2025-11-22T22:45:16.395542,400,0,0,0,200,0,200,0,0,198.75156670181133,114,0,114,0,114,0,0,56.64419651001623,86,0,86,0,86,0,0,42.73158684088944,1
2025-11-22T22:45:18.409552,400,0,0,0,200,0,200,0,0,198.7386412621216,112,0,112,0,112,0,0,55.646819553394046,88,0,88,0,88,0,0,43.72250107766676,1
2025-11-22T22:45:20.427601,400,0,0,0,200,0,199,0,0,198.3666677347296,118,0,118,0,117,0,0,58.51816698174523,82,0,82,0,82,0,0,40.66516688561956,1
2025-11-22T22:45:22.441549,400,0,0,0,200,0,199,0,0,198.7938156569828,115,0,115,0,114,0,0,57.15322200138255,85,0,85,0,85,0,0,42.24368582710884,1
2025-11-22T22:45:24.457564,400,0,0,0,200,0,200,0,0,198.5807758955372,113,0,113,0,113,0,0,56.09906919048927,87,0,87,0,87,0,0,43.19131875727935,1
2025-11-22T22:45:26.475570,402,0,2,3,198,0,197,0,1,199.48910086934177,110,0,110,0,109,0,0,54.58656988962088,88,0,88,0,88,0,1,43.6692559116967,1
2025-11-22T22:45:28.493544,400,0,0,0,200,0,200,0,0,198.3507906264527,118,0,118,0,118,0,0,58.51348323480355,82,0,82,0,82,0,0,40.6619120784228,1
2025-11-22T22:45:30.507551,400,0,0,0,200,0,200,0,0,198.7389473095663,115,0,115,0,115,0,0,57.13744735150031,85,0,85,0,85,0,0,42.23202630328285,1
2025-11-22T22:45:32.521564,400,0,0,0,200,0,200,0,1,198.78243917142547,115,0,115,0,115,0,1,57.14995126178482,85,0,85,0,85,0,0,42.24126832392791,1
2025-11-22T22:45:34.535577,400,0,0,0,200,0,200,0,0,198.73466273111475,116,0,116,0,116,0,0,57.63305219202328,84,0,84,0,84,0,0,41.7342791735341,1
2025-11-22T22:45:36.549554,400,0,0,0,200,0,200,0,0,198.7692271238249,114,0,114,0,114,0,0,56.64922973029009,86,0,86,0,86,0,0,42.73538383162235,1
2025-11-22T22:45:38.565522,400,0,0,0,200,0,200,0,0,198.57405378201943,111,0,111,0,111,0,0,55.1042999245104,89,0,89,0,89,0,0,44.18272696649933,1
2025-11-22T22:45:40.579539,400,0,0,0,200,0,200,0,0,198.73908856255105,115,0,115,0,115,0,0,57.13748796173341,85,0,85,0,85,0,0,42.23205631954209,1
2025-11-22T22:45:42.595568,402,0,0,0,201,0,199,0,0,199.5381582908721,114,0,114,0,112,0,0,56.585447873530896,87,0,87,0,87,0,0,43.18363127190516,1
2025-11-22T22:45:44.609558,400,0,0,0,200,0,199,0,0,198.76326932402048,88,0,88,0,87,0,0,43.7279192512845,112,0,112,0,112,0,0,55.65371541072573,1
2025-11-22T22:45:46.623553,400,0,0,0,200,0,200,0,0,198.73070789958905,111,0,111,0,111,0,0,55.14777144213596,89,0,89,0,89,0,0,44.21758250765856,1
2025-11-22T22:45:48.637553,400,0,0,0,200,0,199,0,0,198.81786837329213,123,0,123,0,122,0,0,61.13649452478733,77,0,77,0,77,0,0,38.27243966185873,1
2025-11-22T22:45:50.651545,400,0,0,0,200,0,200,0,0,198.7395358649939,123,0,123,0,123,0,0,61.11240727848563,77,0,77,0,77,0,0,38.25736065401132,1
2025-11-22T22:45:52.666583,400,0,1,0,200,0,200,0,0,198.63515712955115,119,0,119,0,119,0,0,59.09395924604146,81,0,81,0,81,0,0,40.22361931873411,1
2025-11-22T22:45:54.681576,400,0,0,0,200,0,200,0,0,198.72647075476235,121,0,121,0,121,0,0,60.11475740331561,79,0,79,0,79,0,0,39.248477974065565,1
2025-11-22T22:45:56.695537,400,0,0,0,200,0,200,0,0,198.76220967372,120,0,120,0,120,0,0,59.628662902116,80,0,80,0,80,0,0,39.752441934744,1
2025-11-22T22:45:58.709529,400,0,0,0,200,0,200,0,0,198.74214909319213,118,0,118,0,118,0,0,58.62893398249168,82,0,82,0,82,0,0,40.74214056410439,1
2025-11-22T22:46:00.725570,402,0,0,0,201,0,201,0,0,199.61084443482628,122,0,122,0,122,0,0,60.57841547524579,79,0,79,0,79,0,0,39.22700674216736,1
2025-11-22T22:46:02.743593,400,0,0,0,200,0,200,0,0,198.39073449034743,119,0,119,0,119,0,0,59.02124351087836,81,0,81,0,81,0,0,40.17412373429535,1
2025-11-22T22:46:04.760564,400,0,0,0,200,0,200,0,0,198.51031034629236,115,0,115,0,115,0,0,57.071714224559045,85,0,85,0,85,0,0,42.18344094858712,1
2025-11-22T22:46:06.777546,400,0,0,0,200,0,200,0,0,198.51451478930068,115,0,115,0,115,0,0,57.07292300192395,85,0,85,0,85,0,0,42.18433439272639,1
2025-11-22T22:46:08.792589,400,0,0,0,200,0,200,0,0,198.671733676018,115,0,115,0,115,0,0,57.11812343185518,85,0,85,0,85,0,0,42.21774340615383,1
2025-11-22T22:46:10.806556,400,0,0,0,200,0,200,0,0,198.74436215099357,112,0,112,0,112,0,0,55.6484214022782,88,0,88,0,88,0,0,43.72375967321858,1
2025-11-22T22:46:12.821594,400,0,0,0,200,0,200,0,0,198.71201874219767,116,0,116,0,116,0,0,57.62648543523732,84,0,84,0,84,0,0,41.72952393586151,1
2025-11-22T22:46:14.835569,400,0,0,0,200,0,200,0,0,198.7913423971792,118,0,118,0,118,0,0,58.64344600716787,82,0,82,0,82,0,0,40.752225191421736,1
2025-11-22T22:46:16.849563,400,0,0,0,200,0,200,0,0,198.76840290098377,116,0,116,0,116,0,0,57.64283684128529,84,0,84,0,84,0,0,41.74136460920659,1
2025-11-22T22:46:18.863595,400,0,0,0,200,0,200,0,0,198.76755513604985,116,0,116,0,116,0,0,57.64259098945445,84,0,84,0,84,0,0,41.74118657857046,1
2025-11-22T22:46:20.880551,400,0,0,0,200,0,200,0,0,198.46228898349156,114,0,114,0,114,0,0,56.56175236029509,86,0,86,0,86,0,0,42.66939213145068,1
2025-11-22T22:46:22.896565,400,0,0,1,199,0,199,0,0,198.58300886610763,116,0,116,0,115,0,0,57.589072571171215,84,1,83,0,84,0,0,41.7024318618826,1
2025-11-22T22:46:24.910587,400,0,0,0,200,0,200,0,0,198.7332738140152,118,0,118,0,118,0,0,58.626315775134486,82,0,82,0,82,0,0,40.74032113187312,1
2025-11-22T22:46:26.925534,402,0,0,1,200,0,200,0,0,199.71253319145117,117,1,116,0,116,0,0,58.12528951094474,84,0,84,0,84,0,0,41.73097708478084,1
2025-11-22T22:46:28.942640,400,0,0,0,200,0,200,0,0,198.4430399989402,82,0,82,0,82,0,0,40.68082319978274,118,0,118,0,118,0,0,58.54069679968736,1
2025-11-22T22:46:30.959612,400,0,0,0,200,0,200,0,0,198.49241409548927,120,0,120,0,120,0,0,59.54772422864679,80,0,80,0,80,0,0,39.698482819097855,1
2025-11-22T22:46:32.975563,402,0,0,0,201,0,201,0,0,199.6321855193484,116,0,116,0,116,0,0,57.60530726428958,85,0,85,0,85,0,0,42.210785495384606,1
2025-11-22T22:46:34.989571,400,0,0,0,200,0,200,0,0,198.7300016962371,116,0,116,0,116,0,0,57.63170049190876,84,0,84,0,84,0,0,41.73330035620979,1
2025-11-22T22:46:37.006509,402,0,0,0,201,0,201,0,0,199.51530274645748,121,0,121,0,121,0,0,60.0531135132372,80,0,80,0,80,0,0,39.70453785999154,1
2025-11-22T22:46:39.020597,400,0,0,0,200,0,200,0,0,198.74429152072787,115,0,115,0,115,0,0,57.13898381220926,85,0,85,0,85,0,0,42.233161948154674,1
2025-11-22T22:46:41.035572,402,0,0,0,201,0,201,0,0,199.6597726182507,118,0,118,0,118,0,0,58.60659992277011,83,0,83,0,83,0,0,41.22328638635525,1
2025-11-22T22:46:43.049578,400,0,0,0,200,0,200,0,0,198.7849593157819,116,0,116,0,116,0,0,57.647638201576754,84,0,84,0,84,0,0,41.7448414563142,1
2025-11-22T22:46:45.064587,400,0,0,0,200,0,200,0,0,198.65656041908096,113,0,113,0,113,0,0,56.120478318390376,87,0,87,0,87,0,0,43.20780189115011,1
2025-11-22T22:46:47.078572,400,0,0,0,200,0,200,0,0,198.8214025634204,114,0,114,0,114,0,0,56.66409973057481,86,0,86,0,86,0,0,42.746601551135385,1
2025-11-22T22:46:49.095776,402,0,0,0,201,0,201,0,0,199.4672004372376,117,0,117,0,117,0,0,58.05388669441989,84,0,84,0,84,0,0,41.6797135241989,1
2025-11-22T22:46:51.112521,400,0,0,0,200,0,200,0,0,198.4640497477444,114,0,114,0,114,0,0,56.56225417810715,86,0,86,0,86,0,0,42.669770695765045,1
2025-11-22T22:46:53.126566,400,0,0,0,200,0,200,0,0,198.74379711027373,115,0,115,0,115,0,0,57.1388416692037,85,0,85,0,85,0,0,42.233056885933166,1
2025-11-22T22:46:55.141530,400,0,0,0,200,0,200,0,0,198.73174367358428,116,0,116,0,116,0,0,57.63220566533944,84,0,84,0,84,0,0,41.7336661714527,1
2025-11-22T22:46:57.155616,400,0,0,0,200,0,200,0,0,198.73174367358428,120,0,120,0,120,0,0,59.61952310207528,80,0,80,0,80,0,0,39.74634873471685,1
2025-11-22T22:46:59.170536,400,0,0,0,200,0,200,0,0,198.7476582858949,122,0,122,0,122,0,0,60.61803577719794,78,0,78,0,78,0,0,38.755793365749504,1
2025-11-22T22:47:01.185557,402,0,0,0,201,0,201,0,0,199.6786175468847,122,0,122,0,122,0,0,60.598983434626696,79,0,79,0,79,0,0,39.24032533881565,1
2025-11-22T22:47:03.203543,400,0,0,0,200,0,200,0,0,198.4440962488197,115,0,115,0,115,0,0,57.05267767153566,85,0,85,0,85,0,0,42.16937045287418,1
2025-11-22T22:47:05.218602,400,0,0,0,200,0,200,0,0,198.64402364706064,113,0,113,0,113,0,0,56.11693668029463,87,0,87,0,87,0,0,43.20507514323569,1
2025-11-22T22:47:07.232585,400,0,0,0,200,0,200,0,0,198.7639522157565,116,0,116,0,116,0,0,57.64154614256939,84,0,84,0,84,0,0,41.74042996530887,1
2025-11-22T22:47:09.246546,400,0,0,0,200,0,200,0,0,198.803544409334,106,0,106,0,106,0,0,52.68293926847352,94,0,94,0,94,0,0,46.7188329361935,1
2025-11-22T22:47:11.260555,400,0,0,0,200,0,200,0,0,198.7396771188152,91,0,91,0,91,0,0,45.21327654453047,109,0,109,0,109,0,0,54.15656201487715,1
2025-11-22T22:47:13.274545,400,0,0,0,200,0,199,0,0,198.80856227366664,121,0,121,0,120,0,0,60.13959008778416,79,0,79,0,79,0,0,39.26469104904916,1
2025-11-22T22:47:15.288566,400,0,0,0,200,0,200,0,0,198.7945458692632,120,0,120,0,120,0,0,59.63836376077896,80,0,80,0,80,0,0,39.75890917385264,1
2025-11-22T22:47:17.305544,400,0,0,0,200,0,200,0,0,198.51254173241463,118,0,118,0,118,0,0,58.56119981106232,82,0,82,0,82,0,0,40.695071055145,1
2025-11-22T22:47:19.322600,400,0,0,0,200,0,200,0,0,198.46402627068215,114,0,114,0,114,0,0,56.562247487144425,86,0,86,0,86,0,0,42.66976564819667,1
2025-11-22T22:47:21.339639,400,0,0,0,200,0,200,0,0,198.4734410181129,121,0,121,0,121,0,0,60.038215907979165,79,0,79,0,79,0,0,39.1985046010773,1
2025-11-22T22:47:23.356529,400,0,0,0,200,0,200,0,0,198.5757695229828,121,0,121,0,121,0,0,60.069170280702295,79,0,79,0,79,0,0,39.2187144807891,1
2025-11-22T22:47:25.373551,400,0,0,0,200,0,200,0,0,198.48069638298225,121,0,121,0,121,0,0,60.04041065585213,79,0,79,0,79,0,0,39.199937535639,1
2025-11-22T22:47:27.389533,400,0,0,1,199,0,200,0,0,198.558707445258,118,0,118,0,118,0,0,58.57481869635111,82,1,81,0,82,0,0,40.70453502627789,1
2025-11-22T22:47:29.403523,400,0,0,0,200,0,200,0,0,198.74104258277345,119,0,119,0,119,0,0,59.1254601683751,81,0,81,0,81,0,0,40.24506112301162,1
2025-11-22T22:47:31.417540,400,0,0,1,199,0,200,0,0,198.77869440204128,117,1,116,0,117,0,0,58.14276811259708,79,0,79,0,79,0,0,39.25879214440315,1
2025-11-22T22:47:33.435573,402,0,0,0,201,0,201,0,0,199.34534915491253,115,0,115,0,115,0,0,57.0266546089924,86,0,86,0,86,0,0,42.64601996846388,1
2025-11-22T22:47:35.450536,400,0,0,0,200,0,200,0,0,198.6419774573799,113,0,113,0,113,0,0,56.11635863170982,87,0,87,0,87,0,0,43.20463009698013,1
2025-11-22T22:47:37.465537,402,0,0,0,201,0,201,0,0,199.657384744473,123,0,123,0,123,0,0,61.08919980987607,78,0,78,0,78,0,0,38.73949256236043,0
2025-11-22T22:47:39.479523,400,0,0,0,200,0,200,0,0,198.74497428206567,119,0,119,0,119,0,0,59.12662984891454,81,0,81,0,81,0,0,40.2458572921183,0
2025-11-22T22:47:41.495546,90,0,0,0,45,0,45,0,0,44.67125235878027,26,0,26,0,26,0,0,12.905028459203187,19,0,19,0,19,0,0,9.430597720186949,0
2025-11-22T22:47:43.510570,270,0,0,0,135,0,134,0,0,134.0758737392746,79,0,79,0,78,0,0,39.22960750149146,56,0,56,0,56,0,0,27.808329368145845,0
2025-11-22T22:47:45.523548,400,0,0,0,200,0,200,0,0,198.8403950967161,116,0,116,0,116,0,0,57.66371457804768,84,0,84,0,84,0,0,41.75648297031039,0
2025-11-22T22:47:47.541602,400,0,0,0,200,0,200,0,0,198.34248957583367,115,0,115,0,115,0,0,57.02346575305218,85,0,85,0,85,0,0,42.147779034864655,0
2025-11-22T22:47:49.555548,400,0,0,0,200,0,199,0,0,198.8166196561537,116,0,116,0,115,0,0,57.65681970028457,84,0,84,0,84,0,0,41.75149012779228,0
2025-11-22T22:47:51.570542,402,0,1,0,201,0,200,0,0,199.64029301869428,115,0,115,0,114,0,0,57.111029097387664,86,0,86,0,86,0,0,42.70911741195947,0
2025-11-22T22:47:53.584553,400,0,0,0,200,0,200,0,0,198.73755833257815,115,0,115,0,115,0,0,57.13704802061623,85,0,85,0,85,0,0,42.23173114567286,0
2025-11-22T22:47:55.599567,400,0,0,0,198,0,198,0,0,198.6713337309788,115,0,115,0,115,0,0,57.11800844765639,83,0,83,0,83,0,0,41.224301749178096,0
2025-11-22T22:47:57.613526,400,0,0,0,200,0,200,0,0,198.7786237473713,116,0,116,0,116,0,0,57.64580088673769,84,0,84,0,84,0,0,41.74351098694798,0
2025-11-22T22:47:59.625535,400,0,0,0,200,0,200,0,0,198.93142580428824,115,0,115,0,115,0,0,57.19278491873287,85,0,85,0,85,0,0,42.27292798341125,0
2025-11-22T22:48:01.640568,400,0,0,0,200,0,200,0,0,198.63722669677423,114,0,114,0,114,0,0,56.61160960858066,86,0,86,0,86,0,0,42.70700373980646,0
2025-11-22T22:48:03.654581,400,0,0,0,200,0,200,0,0,198.7531677840391,115,0,115,0,115,0,0,57.14153573791124,85,0,85,0,85,0,0,42.23504815410831,0
2025-11-22T22:48:05.670533,400,0,0,0,198,0,198,0,0,198.62053028169373,113,0,113,0,113,0,0,56.11029980457848,85,0,85,0,85,0,0,42.20686268485992,0
2025-11-22T22:48:07.684582,400,0,0,0,200,0,200,0,0,198.73503938994563,114,0,114,0,114,0,0,56.63948622613451,86,0,86,0,86,0,0,42.72803346883832,0
2025-11-22T22:48:09.698572,400,0,0,0,200,0,200,0,0,198.76762578285144,118,0,118,0,118,0,0,58.63644960594117,82,0,82,0,82,0,0,40.74736328548455,0
2025-11-22T22:48:11.712563,400,0,0,0,200,0,200,0,0,198.7452568053708,119,0,119,0,119,0,0,59.1267138995978,81,0,81,0,81,0,0,40.245914503087576,0
2025-11-22T22:48:13.726546,400,0,0,0,200,0,200,0,0,198.7659302734729,112,0,112,0,112,0,0,55.65446047657241,88,0,88,0,88,0,0,43.72850466016404,0
2025-11-22T22:48:15.740534,400,0,0,0,200,0,200,0,0,198.80340306471103,113,0,113,0,113,0,0,56.16196136578088,87,0,87,0,87,0,0,43.239740166574656,0
2025-11-22T22:48:17.756556,400,0,0,0,200,0,200,0,0,198.56169192219252,111,0,111,0,111,0,0,55.10086950840844,89,0,89,0,89,0,0,44.179976452687846,0
2025-11-22T22:48:19.772522,400,0,0,0,200,0,200,0,0,198.61030217451628,113,0,113,0,113,0,0,56.10741036430085,87,0,87,0,87,0,0,43.19774072295729,0
2025-11-22T22:48:21.788630,400,0,1,0,200,0,200,0,0,198.53701980800489,113,0,113,0,113,0,0,56.086708095761374,87,0,87,0,87,0,0,43.181801808241055,0
2025-11-22T22:48:23.806540,400,0,1,0,200,0,200,0,0,198.4406458741744,113,0,113,0,113,0,0,56.05948245945426,87,0,87,0,87,0,0,43.16084047763293,0
2025-11-22T22:48:25.823600,400,0,0,0,200,0,200,0,0,198.4316332166753,116,0,116,0,116,0,0,57.54517363283584,84,0,84,0,84,0,0,41.670642975501806,0
2025-11-22T22:48:27.841608,400,0,0,0,200,0,200,0,0,198.46153773358589,113,0,113,0,113,0,0,56.06538440973801,87,0,87,0,87,0,0,43.16538445705493,0
2025-11-22T22:48:29.855565,400,0,0,0,200,0,200,0,0,198.8229340848302,113,0,113,0,113,0,0,56.16747887896453,87,0,87,0,87,0,0,43.24398816345057,0
2025-11-22T22:48:31.872558,400,0,0,0,200,0,199,0,0,198.51019290630703,109,0,109,0,108,0,0,54.09402756696867,91,0,91,0,91,0,0,45.16106888618485,0
2025-11-22T22:48:33.886520,400,0,0,0,200,0,199,0,0,198.73899439387225,116,0,116,0,115,0,0,57.63430837422295,84,0,84,0,84,0,0,41.73518882271317,0
2025-11-22T22:48:35.900567,400,0,0,0,200,0,200,0,0,198.78385232861555,113,0,113,0,113,0,0,56.156438282833896,87,0,87,0,87,0,0,43.23548788147389,0
2025-11-22T22:48:37.916520,400,0,0,0,200,0,200,0,0,198.57085741217108,113,0,113,0,113,0,0,56.09626721893833,87,0,87,0,87,0,0,43.18916148714721,0
2025-11-22T22:48:39.932567,400,0,0,0,200,0,200,0,0,198.60430687728845,112,0,112,0,112,0,0,55.609205925640765,88,0,88,0,88,0,0,43.69294751300346,0
2025-11-22T22:48:41.949568,400,0,0,0,200,0,200,0,0,198.4611151580133,113,0,113,0,113,0,0,56.06526503213877,87,0,87,0,87,0,0,43.165292546867896,0
2025-11-22T22:48:43.964525,400,0,0,0,200,0,200,0,0,198.7568174061201,112,0,112,0,112,0,0,55.65190887371363,88,0,88,0,88,0,0,43.72649982934642,0
2025-11-22T22:48:45.978530,400,0,0,0,200,0,200,0,0,198.76126777182685,111,0,111,0,111,0,0,55.15625180668195,89,0,89,0,89,0,0,44.22438207923148,0
2025-11-22T22:48:47.994547,400,0,0,0,200,0,200,0,0,198.54514917972332,112,0,112,0,112,0,0,55.59264177032254,88,0,88,0,88,0,0,43.67993281953914,0
2025-11-22T22:48:50.012534,400,0,0,0,200,0,200,0,0,198.4418898729702,112,0,112,0,112,0,0,55.563729164431656,88,0,88,0,88,0,0,43.65721577205345,0
2025-11-22T22:48:52.027549,400,0,0,0,200,0,200,0,0,198.6397901977848,114,0,114,0,114,0,0,56.61234020636866,86,0,86,0,86,0,0,42.70755489252373,0
2025-11-22T22:48:54.041548,400,0,0,1,199,0,200,0,0,198.74485656425892,111,0,111,0,111,0,0,55.15169769658186,89,1,88,0,89,0,0,44.22073058554762,0
2025-11-22T22:48:56.057713,400,0,0,1,199,0,200,0,0,198.5975831706193,117,1,116,0,117,0,0,58.08979307740613,83,0,83,0,83,0,0,41.208998507903495,0
2025-11-22T22:48:58.074548,400,0,0,0,200,0,200,0,0,198.6902505416629,113,0,113,0,113,0,0,56.12999577801977,87,0,87,0,87,0,0,43.21512949281168,0
2025-11-22T22:49:00.091545,400,0,0,3,197,0,197,0,0,198.4475936897861,108,0,108,0,108,0,0,53.58085029624224,89,0,89,0,89,0,0,44.1545895959774,0
2025-11-22T22:49:02.107531,400,0,1,0,200,0,199,0,0,198.6574072374685,112,0,112,0,111,0,0,55.62407402649118,88,0,88,0,88,0,0,43.70462959224307,0
2025-11-22T22:49:04.123543,400,0,2,7,193,0,193,4,0,198.53904034111775,108,0,108,0,108,2,0,53.60554089210181,85,0,85,0,85,2,0,42.18954607248753,0
2025-11-22T22:49:06.137568,400,0,0,0,200,0,200,0,0,198.78239206653183,111,0,111,0,111,0,0,55.162113798462585,89,0,89,0,89,0,0,44.22908223480333,0
2025-11-22T22:49:08.151644,400,0,1,0,200,0,200,2,1,198.77186468285177,111,0,111,0,111,1,0,55.15919244949136,89,0,89,0,89,1,1,44.22673989193452,0
2025-11-22T22:49:10.169586,400,0,2,0,200,0,200,0,1,198.47524893967287,116,0,116,0,116,0,1,57.55782219250514,84,0,84,0,84,0,0,41.67980227733131,0
2025-11-22T22:49:12.185535,400,0,6,14,186,0,187,0,0,198.57193852575045,105,1,104,0,104,0,0,52.125133863009495,83,1,82,0,83,0,0,41.20367724409322,0
2025-11-22T22:49:14.200531,400,0,0,0,200,0,200,0,0,198.64284767082805,92,0,92,0,92,0,0,45.68785496429045,108,0,108,0,108,0,0,53.63356887112357,0
2025-11-22T22:49:16.215548,400,0,0,0,200,0,199,0,0,198.6356039642785,95,0,95,0,94,0,0,47.17595594151614,105,0,105,0,105,0,0,52.14184604062311,0
2025-11-22T22:49:18.230585,400,0,0,10,190,0,187,0,0,198.66636984127737,112,0,112,0,109,0,0,55.62658355555766,78,0,78,0,78,0,0,38.73994211904908,0
2025-11-22T22:49:20.245568,400,0,0,0,200,0,195,0,0,198.65747780599332,117,0,117,0,112,0,0,58.10731225825305,83,0,83,0,83,0,0,41.221426644743616,0
2025-11-22T22:49:22.259551,400,0,0,3,197,0,192,0,0,198.8120254545321,119,0,119,0,114,0,0,59.146577572723295,78,0,78,0,78,0,0,38.76834496363376,0
2025-11-22T22:49:24.273581,400,0,0,3,197,0,194,0,0,198.74163115061123,111,0,111,0,108,0,0,55.150802644294615,86,0,86,0,86,0,0,42.72945069738141,0
2025-11-22T22:49:26.287592,400,0,0,3,197,0,196,0,0,198.76746094039245,115,0,115,0,114,0,0,57.14564502036283,82,0,82,0,82,0,0,40.74732949278045,0
2025-11-22T22:49:28.304529,400,0,1,2,198,0,197,0,0,198.46336891519525,112,0,112,0,111,0,0,55.56974329625466,86,0,86,0,86,0,0,42.66962431676698,0
2025-11-22T22:49:30.319600,400,0,0,7,193,0,193,0,0,198.64209505334625,110,0,110,0,110,0,0,54.62657613967022,83,0,83,0,83,0,0,41.21823472356935,0
2025-11-22T22:49:32.333546,400,0,1,0,200,0,200,0,0,198.7942867610658,112,0,112,0,112,0,0,55.66240029309842,88,0,88,0,88,0,0,43.73474308743448,0
2025-11-22T22:49:34.345516,400,0,0,0,200,0,200,0,0,198.95091121119071,119,0,119,0,119,0,0,59.18789608532924,81,0,81,0,81,0,0,40.28755952026612,0
2025-11-22T22:49:36.360539,400,0,2,3,197,0,197,0,0,198.64421180455,115,0,115,0,115,0,0,57.11021089380812,82,0,82,0,82,0,0,40.722063419932745,0
2025-11-22T22:49:38.375560,400,0,0,7,193,0,193,0,0,198.63797927736584,109,0,109,0,109,0,0,54.12884935308219,84,0,84,0,84,0,0,41.71397564824682,0
2025-11-22T22:49:40.390502,400,0,0,0,200,0,200,0,0,198.7219748708833,116,0,116,0,116,0,0,57.62937271255616,84,0,84,0,84,0,0,41.731614722885496,0
2025-11-22T22:49:42.405552,400,0,1,0,200,0,200,0,0,198.7469990501681,110,0,110,0,110,0,0,54.65542473879624,90,0,90,0,90,0,0,44.71807478628783,1
2025-11-22T22:49:44.417614,400,0,1,0,200,0,199,0,0,198.9381013673632,111,0,111,0,110,0,0,55.20532312944328,89,0,89,0,89,0,0,44.2637275542383,1
2025-11-22T22:49:46.431549,400,0,0,0,200,0,199,0,0,198.80347373699743,119,0,119,0,118,0,0,59.144033436756736,81,0,81,0,81,0,0,40.25770343174198,1
2025-11-22T22:49:48.446549,400,0,0,1,199,0,200,0,0,198.6488452951899,118,0,118,0,118,0,0,58.60140936208102,82,1,81,0,82,0,0,40.72301328551393,1
2025-11-22T22:49:50.461543,400,0,0,0,200,0,200,0,0,198.68848576145373,111,0,111,0,111,0,0,55.13605479880341,89,0,89,0,89,0,0,44.20818808192345,1
2025-11-22T22:49:52.475557,400,0,0,0,200,0,200,0,0,198.7626806280142,112,0,112,0,112,0,0,55.65355057584398,88,0,88,0,88,0,0,43.727789738163125,1
2025-11-22T22:49:54.489539,398,0,0,0,199,0,199,0,0,197.75122598480075,116,0,116,0,116,0,0,57.63603571416302,83,0,83,0,83,0,0,41.23957727823733,1
2025-11-22T22:49:56.503556,400,0,0,0,200,0,200,0,0,198.7634812554364,116,0,116,0,116,0,0,57.64140956407656,84,0,84,0,84,0,0,41.74033106364164,1
2025-11-22T22:49:58.515585,400,0,0,0,200,0,200,0,0,198.93826649297588,91,0,91,0,91,0,0,45.25845562715202,109,0,109,0,109,0,0,54.21067761933593,1
2025-11-22T22:50:00.529563,400,0,0,0,200,0,200,0,0,198.82111982358632,98,0,98,0,98,0,0,48.71117435677864,102,0,102,0,102,0,0,50.69938555501451,1
2025-11-22T22:50:02.544584,400,0,0,0,200,0,198,0,0,198.71140681411336,114,0,114,0,112,0,0,56.63275094202231,86,0,86,0,86,0,0,42.722952465034375,1
2025-11-22T22:50:04.558548,400,0,0,0,200,0,200,0,0,198.82566732012717,117,0,117,0,117,0,0,58.15650769113719,83,0,83,0,83,0,0,41.256325968926376,1
2025-11-22T22:50:06.573532,400,0,0,0,200,0,200,0,0,198.69712171791863,116,0,116,0,116,0,0,57.6221652981964,84,0,84,0,84,0,0,41.72639556076291,1
2025-11-22T22:50:08.587520,396,0,0,0,198,0,198,0,0,196.77482069908223,117,0,117,0,117,0,0,58.138015206547024,81,0,81,0,81,0,0,40.249395142994096,1
2025-11-22T22:50:10.601535,400,0,0,0,200,0,200,0,0,198.73398004062284,119,0,119,0,119,0,0,59.1233590620853,81,0,81,0,81,0,0,40.24363095822613,1
2025-11-22T22:50:12.615602,400,0,1,0,200,0,199,0,0,198.73160243104007,119,0,119,0,118,0,0,59.12265172323442,81,0,81,0,81,0,0,40.24314949228561,1
2025-11-22T22:50:14.633602,400,0,0,0,200,0,200,0,0,198.40091653255436,115,0,115,0,115,0,0,57.040263503109365,85,0,85,0,85,0,0,42.160194763167794,1
2025-11-22T22:50:16.702541,400,0,0,0,200,0,200,2,0,198.15400372940948,107,0,107,0,107,0,0,53.00619599761704,85,0,85,0,85,0,0,42.10772579249952,1
2025-11-22T22:50:18.718542,400,0,0,0,200,0,196,0,0,198.54244714705263,114,0,114,0,110,0,0,56.58459743691001,86,0,86,0,86,0,0,42.68662613661632,1
2025-11-22T22:50:20.735581,400,0,0,0,200,0,200,0,0,198.5362210039316,115,0,115,0,115,0,0,57.07916353863034,85,0,85,0,85,0,0,42.18894696333547,1
2025-11-22T22:50:22.752551,400,0,0,0,200,0,199,0,0,198.563524952499,114,0,114,0,113,0,0,56.59060461146221,86,0,86,0,86,0,0,42.691157864787286,1
2025-11-22T22:50:24.772549,400,0,0,0,200,0,200,0,0,198.2009159866704,116,0,116,0,116,0,0,57.47826563613441,84,0,84,0,84,0,0,41.62219235720078,1
